design,n,m,rho,nrho,sigma,tpi,tier
design_22742,50,56,0.045714285714285714,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_22743,55,60,0.04040404040404041,2.2222222222222223,0.6708203932499369,0.3291796067500631,precarious
design_22744,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22745,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22746,74,84,0.03109959274342836,2.3013698630136985,0.6591841999955775,0.34081580000442246,precarious
design_22747,102,112,0.0217433508056688,2.2178217821782176,0.6714855598915417,0.3285144401084583,precarious
design_22748,102,112,0.0217433508056688,2.2178217821782176,0.6714855598915417,0.3285144401084583,precarious
design_22749,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22750,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22751,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22752,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22753,55,63,0.04242424242424243,2.3333333333333335,0.6546536707079771,0.3453463292920229,precarious
design_22754,82,90,0.02710027100271003,2.2222222222222223,0.6708203932499369,0.3291796067500631,precarious
design_22755,82,90,0.02710027100271003,2.2222222222222223,0.6708203932499369,0.3291796067500631,precarious
design_22756,42,48,0.05574912891986063,2.341463414634146,0.6535161308899218,0.3464838691100782,precarious
design_22757,42,48,0.05574912891986063,2.341463414634146,0.6535161308899218,0.3464838691100782,precarious
design_22758,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22759,41,46,0.05609756097560976,2.3000000000000003,0.659380473395787,0.340619526604213,precarious
design_22761,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22762,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22763,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22764,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22765,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22766,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22767,95,109,0.024412094064949607,2.3191489361702127,0.6566526178661429,0.34334738213385707,precarious
design_22768,88,96,0.025078369905956112,2.206896551724138,0.673145600891813,0.32685439910818703,precarious
design_22769,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22770,45,50,0.050505050505050504,2.2727272727272725,0.66332495807108,0.33667504192891995,precarious
design_22771,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22772,54,62,0.04332634521313766,2.339622641509434,0.6537731677261692,0.3462268322738308,precarious
design_22773,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22774,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22775,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22776,52,56,0.042232277526395176,2.196078431372549,0.674801558131828,0.32519844186817204,precarious
design_22777,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22778,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22779,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22780,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22781,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22782,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22783,94,100,0.022878059940517045,2.1505376344086025,0.6819090848492927,0.3180909151507073,precarious
design_22784,94,100,0.022878059940517045,2.1505376344086025,0.6819090848492927,0.3180909151507073,precarious
design_22785,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22786,69,80,0.03410059676044331,2.3529411764705883,0.6519202405202649,0.34807975947973513,precarious
design_22787,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22788,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_22789,54,62,0.04332634521313766,2.339622641509434,0.6537731677261692,0.3462268322738308,precarious
design_22790,54,62,0.04332634521313766,2.339622641509434,0.6537731677261692,0.3462268322738308,precarious
design_22791,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_22792,44,48,0.0507399577167019,2.2325581395348837,0.6692657668420421,0.3307342331579579,precarious
design_22793,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22794,79,86,0.027913015254787406,2.205128205128205,0.6734154528172214,0.32658454718277863,precarious
design_22795,49,54,0.04591836734693878,2.25,0.6666666666666666,0.33333333333333337,precarious
design_22796,21,22,0.10476190476190476,2.2,0.674199862463242,0.32580013753675796,precarious
design_22797,69,78,0.03324808184143223,2.294117647058824,0.6602252917735247,0.33977470822647526,precarious
design_22798,105,118,0.02161172161172161,2.269230769230769,0.6638357975446149,0.33616420245538514,precarious
design_22799,93,106,0.024777933613838243,2.3043478260869565,0.6587581226451354,0.34124187735486455,precarious
design_22800,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22801,49,56,0.047619047619047616,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22802,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22803,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22804,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22805,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22806,49,55,0.0467687074829932,2.291666666666667,0.6605782590758164,0.33942174092418365,precarious
design_22807,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_22808,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22809,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22810,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22811,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22812,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22813,57,64,0.040100250626566414,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_22814,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22815,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22816,50,58,0.0473469387755102,2.36734693877551,0.6499336836196815,0.3500663163803185,precarious
design_22817,50,58,0.0473469387755102,2.36734693877551,0.6499336836196815,0.3500663163803185,precarious
design_22818,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22819,67,77,0.03482587064676617,2.3333333333333335,0.6546536707079771,0.3453463292920229,precarious
design_22820,35,38,0.06386554621848739,2.235294117647059,0.6688560540599386,0.33114394594006136,precarious
design_22821,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22822,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22823,121,134,0.018457300275482095,2.2333333333333334,0.6691496051182058,0.33085039488179424,precarious
design_22824,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22825,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_22826,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22827,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22828,62,72,0.03807509254362771,2.360655737704918,0.6508541396588878,0.34914586034111217,precarious
design_22829,68,78,0.03424056189640035,2.328358208955224,0.655352713801644,0.34464728619835605,precarious
design_22830,68,78,0.03424056189640035,2.328358208955224,0.655352713801644,0.34464728619835605,precarious
design_22831,65,74,0.035576923076923075,2.3125,0.6575959492214292,0.34240405077857083,precarious
design_22832,38,42,0.059743954480796585,2.27027027027027,0.663683803084112,0.336316196915888,precarious
design_22833,181,192,0.011786372007366482,2.1333333333333333,0.6846531968814576,0.31534680311854235,precarious
design_22834,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22835,138,149,0.015762191896752355,2.175182481751825,0.6780350607632035,0.3219649392367965,precarious
design_22836,138,149,0.015762191896752355,2.175182481751825,0.6780350607632035,0.3219649392367965,precarious
design_22837,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22838,69,80,0.03410059676044331,2.3529411764705883,0.6519202405202649,0.34807975947973513,precarious
design_22839,67,74,0.03346901854364541,2.2424242424242427,0.6677918432759912,0.33220815672400883,precarious
design_22840,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22841,49,54,0.04591836734693878,2.25,0.6666666666666666,0.33333333333333337,precarious
design_22842,21,22,0.10476190476190476,2.2,0.674199862463242,0.32580013753675796,precarious
design_22843,42,48,0.05574912891986063,2.341463414634146,0.6535161308899218,0.3464838691100782,precarious
design_22844,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22845,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22846,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22847,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22848,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22849,82,90,0.02710027100271003,2.2222222222222223,0.6708203932499369,0.3291796067500631,precarious
design_22850,82,90,0.02710027100271003,2.2222222222222223,0.6708203932499369,0.3291796067500631,precarious
design_22851,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22852,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22853,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22854,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22855,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22856,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22857,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22858,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22859,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22860,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22861,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22862,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22863,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22864,77,88,0.03007518796992481,2.3157894736842106,0.6571287406727709,0.34287125932722906,precarious
design_22865,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22866,41,46,0.05609756097560976,2.3000000000000003,0.659380473395787,0.340619526604213,precarious
design_22867,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22868,66,76,0.035431235431235435,2.3384615384615386,0.6539354547257462,0.3460645452742538,precarious
design_22869,66,76,0.035431235431235435,2.3384615384615386,0.6539354547257462,0.3460645452742538,precarious
design_22870,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22871,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22872,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
